PrintLeffHist2Obs
1 7.500 -0.100 0.100 0.327 0.079 -1.000 17.19772 0.85989
1 7.500 -0.100 0.100 0.353 0.079 -1.000 18.20496 0.91025
1 7.500 -0.100 0.100 0.380 0.079 -1.000 19.13103 0.95655
1 7.500 -0.100 0.100 0.406 0.079 -1.000 19.99750 0.99987
1 7.500 -0.100 0.100 0.432 0.079 -1.000 20.82107 1.04105
1 7.500 -0.100 0.100 0.458 0.079 -1.000 21.61510 1.08075
1 7.500 -0.100 0.100 0.484 0.079 -1.000 22.39051 1.11953
1 7.500 -0.100 0.100 0.511 0.079 -1.000 23.15648 1.15782
1 7.500 -0.100 0.100 0.537 0.079 -1.000 23.92097 1.19605
1 7.500 -0.100 0.100 0.563 0.079 -1.000 24.69104 1.23455
1 7.500 -0.100 0.100 0.589 0.079 -1.000 25.47313 1.27366
1 7.500 -0.100 0.100 0.615 0.079 -1.000 26.27330 1.31367
1 7.500 -0.100 0.100 0.641 0.079 -1.000 27.09741 1.35487
1 7.500 -0.100 0.100 0.668 0.079 -1.000 26.74699 1.33735
1 7.500 -0.100 0.100 0.694 0.079 -1.000 25.89598 1.29480
1 7.500 -0.100 0.100 0.720 0.079 -1.000 25.11414 1.25571
1 7.500 -0.100 0.100 0.746 0.079 -1.000 24.39435 1.21972
1 7.500 -0.100 0.100 0.772 0.079 -1.000 23.73048 1.18652
1 7.500 -0.100 0.100 0.798 0.079 -1.000 23.11721 1.15586
1 7.500 -0.100 0.100 0.825 0.079 -1.000 22.54990 1.12750
1 7.500 -0.100 0.100 0.851 0.079 -1.000 22.02451 1.10123
1 7.500 -0.100 0.100 0.877 0.079 -1.000 21.53746 1.07687
1 7.500 -0.100 0.100 0.118 0.110 -1.000 5.87211 0.29361
1 7.500 -0.100 0.100 0.144 0.110 -1.000 9.67973 0.48399
1 7.500 -0.100 0.100 0.170 0.110 -1.000 12.35949 0.61797
1 7.500 -0.100 0.100 0.196 0.110 -1.000 14.37048 0.71852
1 7.500 -0.100 0.100 0.223 0.110 -1.000 15.95601 0.79780
1 7.500 -0.100 0.100 0.249 0.110 -1.000 17.25720 0.86286
1 7.500 -0.100 0.100 0.275 0.110 -1.000 18.36171 0.91809
1 7.500 -0.100 0.100 0.301 0.110 -1.000 19.32700 0.96635
1 7.500 -0.100 0.100 0.327 0.110 -1.000 20.19248 1.00962
1 7.500 -0.100 0.100 0.353 0.110 -1.000 20.98619 1.04931
1 7.500 -0.100 0.100 0.380 0.110 -1.000 21.72883 1.08644
1 7.500 -0.100 0.100 0.406 0.110 -1.000 22.43612 1.12181
1 7.500 -0.100 0.100 0.432 0.110 -1.000 23.12039 1.15602
1 7.500 -0.100 0.100 0.458 0.110 -1.000 23.79158 1.18958
1 7.500 -0.100 0.100 0.484 0.110 -1.000 24.45795 1.22290
1 7.500 -0.100 0.100 0.511 0.110 -1.000 25.12658 1.25633
1 7.500 -0.100 0.100 0.537 0.110 -1.000 25.80372 1.29019
1 7.500 -0.100 0.100 0.563 0.110 -1.000 26.49502 1.32475
1 7.500 -0.100 0.100 0.589 0.110 -1.000 27.20582 1.36029
1 7.500 -0.100 0.100 0.615 0.110 -1.000 27.94122 1.39706
1 7.500 -0.100 0.100 0.641 0.110 -1.000 28.70629 1.43531
1 7.500 -0.100 0.100 0.668 0.110 -1.000 28.39768 1.41988
1 7.500 -0.100 0.100 0.694 0.110 -1.000 27.49415 1.37471
1 7.500 -0.100 0.100 0.720 0.110 -1.000 26.66405 1.33320
1 7.500 -0.100 0.100 0.746 0.110 -1.000 25.89984 1.29499
1 7.500 -0.100 0.100 0.772 0.110 -1.000 25.19500 1.25975
1 7.500 -0.100 0.100 0.798 0.110 -1.000 24.54388 1.22719
1 7.500 -0.100 0.100 0.825 0.110 -1.000 23.94157 1.19708
1 7.500 -0.100 0.100 0.851 0.110 -1.000 23.38375 1.16919
1 7.500 -0.100 0.100 0.877 0.110 -1.000 22.86664 1.14333
1 7.500 -0.100 0.100 0.903 0.110 -1.000 22.38692 1.11935
1 7.500 -0.100 0.100 0.092 0.141 -1.000 5.79124 0.28956
1 7.500 -0.100 0.100 0.118 0.141 -1.000 10.41683 0.52084
1 7.500 -0.100 0.100 0.144 0.141 -1.000 13.40239 0.67012
1 7.500 -0.100 0.100 0.170 0.141 -1.000 15.51376 0.77569
1 7.500 -0.100 0.100 0.196 0.141 -1.000 17.10857 0.85543
1 7.500 -0.100 0.100 0.223 0.141 -1.000 18.37640 0.91882
1 7.500 -0.100 0.100 0.249 0.141 -1.000 19.42729 0.97136
1 7.500 -0.100 0.100 0.275 0.141 -1.000 20.32964 1.01648
1 7.500 -0.100 0.100 0.301 0.141 -1.000 21.12835 1.05642
1 7.500 -0.100 0.100 0.327 0.141 -1.000 21.85429 1.09271
1 7.500 -0.100 0.100 0.353 0.141 -1.000 22.52952 1.12648
1 7.500 -0.100 0.100 0.380 0.141 -1.000 23.17037 1.15852
1 7.500 -0.100 0.100 0.406 0.141 -1.000 23.78934 1.18947
1 7.500 -0.100 0.100 0.432 0.141 -1.000 24.39631 1.21982
1 7.500 -0.100 0.100 0.458 0.141 -1.000 24.99933 1.24997
1 7.500 -0.100 0.100 0.484 0.141 -1.000 25.60520 1.28026
1 7.500 -0.100 0.100 0.511 0.141 -1.000 26.21981 1.31099
1 7.500 -0.100 0.100 0.537 0.141 -1.000 26.84846 1.34242
1 7.500 -0.100 0.100 0.563 0.141 -1.000 27.49607 1.37480
1 7.500 -0.100 0.100 0.589 0.141 -1.000 28.16731 1.40837
1 7.500 -0.100 0.100 0.615 0.141 -1.000 28.86676 1.44334
1 7.500 -0.100 0.100 0.641 0.141 -1.000 29.59907 1.47995
1 7.500 -0.100 0.100 0.668 0.141 -1.000 29.38896 1.46945
1 7.500 -0.100 0.100 0.694 0.141 -1.000 28.45389 1.42269
1 7.500 -0.100 0.100 0.720 0.141 -1.000 27.59482 1.37974
1 7.500 -0.100 0.100 0.746 0.141 -1.000 26.80393 1.34020
1 7.500 -0.100 0.100 0.772 0.141 -1.000 26.07449 1.30372
1 7.500 -0.100 0.100 0.798 0.141 -1.000 25.40064 1.27003
1 7.500 -0.100 0.100 0.825 0.141 -1.000 24.77730 1.23886
1 7.500 -0.100 0.100 0.851 0.141 -1.000 24.20001 1.21000
1 7.500 -0.100 0.100 0.877 0.141 -1.000 23.66485 1.18324
1 7.500 -0.100 0.100 0.903 0.141 -1.000 23.16839 1.15842
1 7.500 -0.100 0.100 0.929 0.141 -1.000 22.70757 1.13538
1 7.500 -0.100 0.100 0.065 0.173 -1.000 2.72464 0.13623
1 7.500 -0.100 0.100 0.092 0.173 -1.000 9.50065 0.47503
1 7.500 -0.100 0.100 0.118 0.173 -1.000 13.30456 0.66523
1 7.500 -0.100 0.100 0.144 0.173 -1.000 15.76779 0.78839
1 7.500 -0.100 0.100 0.170 0.173 -1.000 17.51800 0.87590
1 7.500 -0.100 0.100 0.196 0.173 -1.000 18.84836 0.94242
1 7.500 -0.100 0.100 0.223 0.173 -1.000 19.91433 0.99572
1 7.500 -0.100 0.100 0.249 0.173 -1.000 20.80618 1.04031
1 7.500 -0.100 0.100 0.275 0.173 -1.000 21.58006 1.07900
1 7.500 -0.100 0.100 0.301 0.173 -1.000 22.27293 1.11365
1 7.500 -0.100 0.100 0.327 0.173 -1.000 22.91022 1.14551
1 7.500 -0.100 0.100 0.353 0.173 -1.000 23.51016 1.17551
1 7.500 -0.100 0.100 0.380 0.173 -1.000 24.08633 1.20432
1 7.500 -0.100 0.100 0.406 0.173 -1.000 24.64918 1.23246
1 7.500 -0.100 0.100 0.432 0.173 -1.000 25.20703 1.26035
1 7.500 -0.100 0.100 0.458 0.173 -1.000 25.76674 1.28834
1 7.500 -0.100 0.100 0.484 0.173 -1.000 26.33416 1.31671
1 7.500 -0.100 0.100 0.511 0.173 -1.000 26.91445 1.34572
1 7.500 -0.100 0.100 0.537 0.173 -1.000 27.51230 1.37562
1 7.500 -0.100 0.100 0.563 0.173 -1.000 28.13214 1.40661
1 7.500 -0.100 0.100 0.589 0.173 -1.000 28.77824 1.43891
1 7.500 -0.100 0.100 0.615 0.173 -1.000 29.45486 1.47274
1 7.500 -0.100 0.100 0.641 0.173 -1.000 30.16635 1.50832
1 7.500 -0.100 0.100 0.668 0.173 -1.000 30.09897 1.50495
1 7.500 -0.100 0.100 0.694 0.173 -1.000 29.14131 1.45707
1 7.500 -0.100 0.100 0.720 0.173 -1.000 28.26149 1.41307
1 7.500 -0.100 0.100 0.746 0.173 -1.000 27.45149 1.37257
1 7.500 -0.100 0.100 0.772 0.173 -1.000 26.70443 1.33522
1 7.500 -0.100 0.100 0.798 0.173 -1.000 26.01430 1.30071
1 7.500 -0.100 0.100 0.825 0.173 -1.000 25.37590 1.26879
1 7.500 -0.100 0.100 0.851 0.173 -1.000 24.78466 1.23923
1 7.500 -0.100 0.100 0.877 0.173 -1.000 24.23657 1.21183
1 7.500 -0.100 0.100 0.903 0.173 -1.000 23.72812 1.18641
1 7.500 -0.100 0.100 0.929 0.173 -1.000 23.25617 1.16281
1 7.500 -0.100 0.100 0.956 0.173 -1.000 22.81796 1.14090
1 7.500 -0.100 0.100 0.065 0.204 -1.000 6.31078 0.31554
1 7.500 -0.100 0.100 0.092 0.204 -1.000 12.06394 0.60320
1 7.500 -0.100 0.100 0.118 0.204 -1.000 15.30006 0.76500
1 7.500 -0.100 0.100 0.144 0.204 -1.000 17.40233 0.87012
1 7.500 -0.100 0.100 0.170 0.204 -1.000 18.90298 0.94515
1 7.500 -0.100 0.100 0.196 0.204 -1.000 20.05060 1.00253
1 7.500 -0.100 0.100 0.223 0.204 -1.000 20.97707 1.04885
1 7.500 -0.100 0.100 0.249 0.204 -1.000 21.75901 1.08795
1 7.500 -0.100 0.100 0.275 0.204 -1.000 22.44414 1.12221
1 7.500 -0.100 0.100 0.301 0.204 -1.000 23.06387 1.15319
1 7.500 -0.100 0.100 0.327 0.204 -1.000 23.63989 1.18199
1 7.500 -0.100 0.100 0.353 0.204 -1.000 24.18781 1.20939
1 7.500 -0.100 0.100 0.380 0.204 -1.000 24.71929 1.23596
1 7.500 -0.100 0.100 0.406 0.204 -1.000 25.24335 1.26217
1 7.500 -0.100 0.100 0.432 0.204 -1.000 25.76726 1.28836
1 7.500 -0.100 0.100 0.458 0.204 -1.000 26.29704 1.31485
1 7.500 -0.100 0.100 0.484 0.204 -1.000 26.83789 1.34189
1 7.500 -0.100 0.100 0.511 0.204 -1.000 27.39446 1.36972
1 7.500 -0.100 0.100 0.537 0.204 -1.000 27.97103 1.39855
1 7.500 -0.100 0.100 0.563 0.204 -1.000 28.57168 1.42858
1 7.500 -0.100 0.100 0.589 0.204 -1.000 29.20041 1.46002
1 7.500 -0.100 0.100 0.615 0.204 -1.000 29.86125 1.49306
1 7.500 -0.100 0.100 0.641 0.204 -1.000 30.55836 1.52792
1 7.500 -0.100 0.100 0.668 0.204 -1.000 30.67373 1.53369
1 7.500 -0.100 0.100 0.694 0.204 -1.000 29.69778 1.48489
1 7.500 -0.100 0.100 0.720 0.204 -1.000 28.80116 1.44006
1 7.500 -0.100 0.100 0.746 0.204 -1.000 27.97569 1.39878
1 7.500 -0.100 0.100 0.772 0.204 -1.000 27.21436 1.36072
1 7.500 -0.100 0.100 0.798 0.204 -1.000 26.51106 1.32555
1 7.500 -0.100 0.100 0.825 0.204 -1.000 25.86046 1.29302
1 7.500 -0.100 0.100 0.851 0.204 -1.000 25.25793 1.26290
1 7.500 -0.100 0.100 0.877 0.204 -1.000 24.69938 1.23497
1 7.500 -0.100 0.100 0.903 0.204 -1.000 24.18122 1.20906
1 7.500 -0.100 0.100 0.929 0.204 -1.000 23.70026 1.18501
1 7.500 -0.100 0.100 0.956 0.204 -1.000 23.25368 1.16268
1 7.500 -0.100 0.100 0.982 0.204 -1.000 22.83898 1.14195
1 7.500 -0.100 0.100 0.065 0.236 -1.000 8.93479 0.44674
1 7.500 -0.100 0.100 0.092 0.236 -1.000 13.93952 0.69698
1 7.500 -0.100 0.100 0.118 0.236 -1.000 16.76018 0.83801
1 7.500 -0.100 0.100 0.144 0.236 -1.000 18.59834 0.92992
1 7.500 -0.100 0.100 0.170 0.236 -1.000 19.91637 0.99582
1 7.500 -0.100 0.100 0.196 0.236 -1.000 20.93029 1.04651
1 7.500 -0.100 0.100 0.223 0.236 -1.000 21.75469 1.08773
1 7.500 -0.100 0.100 0.249 0.236 -1.000 22.45622 1.12281
1 7.500 -0.100 0.100 0.275 0.236 -1.000 23.07639 1.15382
1 7.500 -0.100 0.100 0.301 0.236 -1.000 23.64260 1.18213
1 7.500 -0.100 0.100 0.327 0.236 -1.000 24.17380 1.20869
1 7.500 -0.100 0.100 0.353 0.236 -1.000 24.68365 1.23418
1 7.500 -0.100 0.100 0.380 0.236 -1.000 25.18242 1.25912
1 7.500 -0.100 0.100 0.406 0.236 -1.000 25.67811 1.28391
1 7.500 -0.100 0.100 0.432 0.236 -1.000 26.17718 1.30886
1 7.500 -0.100 0.100 0.458 0.236 -1.000 26.68506 1.33425
1 7.500 -0.100 0.100 0.484 0.236 -1.000 27.20648 1.36032
1 7.500 -0.100 0.100 0.511 0.236 -1.000 27.74570 1.38728
1 7.500 -0.100 0.100 0.537 0.236 -1.000 28.30669 1.41533
1 7.500 -0.100 0.100 0.563 0.236 -1.000 28.89330 1.44466
1 7.500 -0.100 0.100 0.589 0.236 -1.000 29.50932 1.47547
1 7.500 -0.100 0.100 0.615 0.236 -1.000 30.15861 1.50793
1 7.500 -0.100 0.100 0.641 0.236 -1.000 30.84519 1.54226
1 7.500 -0.100 0.100 0.668 0.236 -1.000 31.18199 1.55910
1 7.500 -0.100 0.100 0.694 0.236 -1.000 30.18987 1.50949
1 7.500 -0.100 0.100 0.720 0.236 -1.000 29.27839 1.46392
1 7.500 -0.100 0.100 0.746 0.236 -1.000 28.43925 1.42196
1 7.500 -0.100 0.100 0.772 0.236 -1.000 27.66530 1.38327
1 7.500 -0.100 0.100 0.798 0.236 -1.000 26.95034 1.34752
1 7.500 -0.100 0.100 0.825 0.236 -1.000 26.28897 1.31445
1 7.500 -0.100 0.100 0.851 0.236 -1.000 25.67646 1.28382
1 7.500 -0.100 0.100 0.877 0.236 -1.000 25.10865 1.25543
1 7.500 -0.100 0.100 0.903 0.236 -1.000 24.58190 1.22909
1 7.500 -0.100 0.100 0.929 0.236 -1.000 24.09297 1.20465
1 7.500 -0.100 0.100 0.956 0.236 -1.000 23.63899 1.18195
1 7.500 -0.100 0.100 0.982 0.236 -1.000 23.21742 1.16087
1 7.500 -0.100 0.100 1.008 0.236 -1.000 22.82600 1.14130
1 7.500 -0.100 0.100 0.039 0.267 -1.000 0.67512 0.03376
1 7.500 -0.100 0.100 0.065 0.267 -1.000 10.93620 0.54681
1 7.500 -0.100 0.100 0.092 0.267 -1.000 15.37008 0.76850
1 7.500 -0.100 0.100 0.118 0.267 -1.000 17.87385 0.89369
1 7.500 -0.100 0.100 0.144 0.267 -1.000 19.51057 0.97553
1 7.500 -0.100 0.100 0.170 0.267 -1.000 20.68932 1.03447
1 7.500 -0.100 0.100 0.196 0.267 -1.000 21.60125 1.08006
1 7.500 -0.100 0.100 0.223 0.267 -1.000 22.34781 1.11739
1 7.500 -0.100 0.100 0.249 0.267 -1.000 22.98800 1.14940
1 7.500 -0.100 0.100 0.275 0.267 -1.000 23.55863 1.17793
1 7.500 -0.100 0.100 0.301 0.267 -1.000 24.08402 1.20420
1 7.500 -0.100 0.100 0.327 0.267 -1.000 24.58103 1.22905
1 7.500 -0.100 0.100 0.353 0.267 -1.000 25.06184 1.25309
1 7.500 -0.100 0.100 0.380 0.267 -1.000 25.53567 1.27678
1 7.500 -0.100 0.100 0.406 0.267 -1.000 26.00971 1.30049
1 7.500 -0.100 0.100 0.432 0.267 -1.000 26.48984 1.32449
1 7.500 -0.100 0.100 0.458 0.267 -1.000 26.98102 1.34905
1 7.500 -0.100 0.100 0.484 0.267 -1.000 27.48761 1.37438
1 7.500 -0.100 0.100 0.511 0.267 -1.000 28.01359 1.40068
1 7.500 -0.100 0.100 0.537 0.267 -1.000 28.56271 1.42814
1 7.500 -0.100 0.100 0.563 0.267 -1.000 29.13860 1.45693
1 7.500 -0.100 0.100 0.589 0.267 -1.000 29.74493 1.48725
1 7.500 -0.100 0.100 0.615 0.267 -1.000 30.38541 1.51927
1 7.500 -0.100 0.100 0.641 0.267 -1.000 31.06396 1.55320
1 7.500 -0.100 0.100 0.668 0.267 -1.000 31.66084 1.58304
1 7.500 -0.100 0.100 0.694 0.267 -1.000 30.65349 1.53267
1 7.500 -0.100 0.100 0.720 0.267 -1.000 29.72800 1.48640
1 7.500 -0.100 0.100 0.746 0.267 -1.000 28.87598 1.44380
1 7.500 -0.100 0.100 0.772 0.267 -1.000 28.09015 1.40451
1 7.500 -0.100 0.100 0.798 0.267 -1.000 27.36421 1.36821
1 7.500 -0.100 0.100 0.825 0.267 -1.000 26.69268 1.33463
1 7.500 -0.100 0.100 0.851 0.267 -1.000 26.07076 1.30354
1 7.500 -0.100 0.100 0.877 0.267 -1.000 25.49424 1.27471
1 7.500 -0.100 0.100 0.903 0.267 -1.000 24.95939 1.24797
1 7.500 -0.100 0.100 0.929 0.267 -1.000 24.46295 1.22315
1 7.500 -0.100 0.100 0.956 0.267 -1.000 24.00201 1.20010
1 7.500 -0.100 0.100 0.982 0.267 -1.000 23.57396 1.17870
1 7.500 -0.100 0.100 1.008 0.267 -1.000 23.17653 1.15883
1 7.500 -0.100 0.100 1.034 0.267 -1.000 22.80764 1.14038
1 7.500 -0.100 0.100 0.039 0.298 -1.000 3.29953 0.16498
1 7.500 -0.100 0.100 0.065 0.298 -1.000 12.51157 0.62558
1 7.500 -0.100 0.100 0.092 0.298 -1.000 16.49611 0.82481
1 7.500 -0.100 0.100 0.118 0.298 -1.000 18.75046 0.93752
1 7.500 -0.100 0.100 0.144 0.298 -1.000 20.22861 1.01143
1 7.500 -0.100 0.100 0.170 0.298 -1.000 21.29773 1.06489
1 7.500 -0.100 0.100 0.196 0.298 -1.000 22.12939 1.10647
1 7.500 -0.100 0.100 0.223 0.298 -1.000 22.81466 1.14073
1 7.500 -0.100 0.100 0.249 0.298 -1.000 23.40657 1.17033
1 7.500 -0.100 0.100 0.275 0.298 -1.000 23.93821 1.19691
1 7.500 -0.100 0.100 0.301 0.298 -1.000 24.43147 1.22157
1 7.500 -0.100 0.100 0.327 0.298 -1.000 24.90157 1.24508
1 7.500 -0.100 0.100 0.353 0.298 -1.000 25.35953 1.26798
1 7.500 -0.100 0.100 0.380 0.298 -1.000 25.81372 1.29069
1 7.500 -0.100 0.100 0.406 0.298 -1.000 26.27073 1.31354
1 7.500 -0.100 0.100 0.432 0.298 -1.000 26.73594 1.33680
1 7.500 -0.100 0.100 0.458 0.298 -1.000 27.21397 1.36070
1 7.500 -0.100 0.100 0.484 0.298 -1.000 27.70890 1.38544
1 7.500 -0.100 0.100 0.511 0.298 -1.000 28.22446 1.41122
1 7.500 -0.100 0.100 0.537 0.298 -1.000 28.76422 1.43821
1 7.500 -0.100 0.100 0.563 0.298 -1.000 29.33169 1.46658
1 7.500 -0.100 0.100 0.589 0.298 -1.000 29.93038 1.49652
1 7.500 -0.100 0.100 0.615 0.298 -1.000 30.56394 1.52820
1 7.500 -0.100 0.100 0.641 0.298 -1.000 31.23617 1.56181
1 7.500 -0.100 0.100 0.668 0.298 -1.000 31.95116 1.59756
1 7.500 -0.100 0.100 0.694 0.298 -1.000 31.11011 1.55551
1 7.500 -0.100 0.100 0.720 0.298 -1.000 30.17083 1.50854
1 7.500 -0.100 0.100 0.746 0.298 -1.000 29.30612 1.46531
1 7.500 -0.100 0.100 0.772 0.298 -1.000 28.50858 1.42543
1 7.500 -0.100 0.100 0.798 0.298 -1.000 27.77183 1.38859
1 7.500 -0.100 0.100 0.825 0.298 -1.000 27.09030 1.35451
1 7.500 -0.100 0.100 0.851 0.298 -1.000 26.45911 1.32296
1 7.500 -0.100 0.100 0.877 0.298 -1.000 25.87400 1.29370
1 7.500 -0.100 0.100 0.903 0.298 -1.000 25.33119 1.26656
1 7.500 -0.100 0.100 0.929 0.298 -1.000 24.82736 1.24137
1 7.500 -0.100 0.100 0.956 0.298 -1.000 24.35954 1.21798
1 7.500 -0.100 0.100 0.982 0.298 -1.000 23.92513 1.19626
1 7.500 -0.100 0.100 1.008 0.298 -1.000 23.52177 1.17609
1 7.500 -0.100 0.100 1.034 0.298 -1.000 23.14739 1.15737
1 7.500 -0.100 0.100 1.060 0.298 -1.000 22.80012 1.14001
1 7.500 -0.100 0.100 0.039 0.330 -1.000 5.41689 0.27084
1 7.500 -0.100 0.100 0.065 0.330 -1.000 13.78257 0.68913
1 7.500 -0.100 0.100 0.092 0.330 -1.000 17.40459 0.87023
1 7.500 -0.100 0.100 0.118 0.330 -1.000 19.45770 0.97288
1 7.500 -0.100 0.100 0.144 0.330 -1.000 20.80793 1.04040
1 7.500 -0.100 0.100 0.170 0.330 -1.000 21.78860 1.08943
1 7.500 -0.100 0.100 0.196 0.330 -1.000 22.55548 1.12777
1 7.500 -0.100 0.100 0.223 0.330 -1.000 23.19132 1.15957
1 7.500 -0.100 0.100 0.249 0.330 -1.000 23.74428 1.18721
1 7.500 -0.100 0.100 0.275 0.330 -1.000 24.24445 1.21222
1 7.500 -0.100 0.100 0.301 0.330 -1.000 24.71179 1.23559
1 7.500 -0.100 0.100 0.327 0.330 -1.000 25.16017 1.25801
1 7.500 -0.100 0.100 0.353 0.330 -1.000 25.59970 1.27998
1 7.500 -0.100 0.100 0.380 0.330 -1.000 26.03805 1.30190
1 7.500 -0.100 0.100 0.406 0.330 -1.000 26.48131 1.32407
1 7.500 -0.100 0.100 0.432 0.330 -1.000 26.93450 1.34672
1 7.500 -0.100 0.100 0.458 0.330 -1.000 27.40192 1.37010
1 7.500 -0.100 0.100 0.484 0.330 -1.000 27.88743 1.39437
1 7.500 -0.100 0.100 0.511 0.330 -1.000 28.39458 1.41973
1 7.500 -0.100 0.100 0.537 0.330 -1.000 28.92680 1.44634
1 7.500 -0.100 0.100 0.563 0.330 -1.000 29.48747 1.47437
1 7.500 -0.100 0.100 0.589 0.330 -1.000 30.08001 1.50400
1 7.500 -0.100 0.100 0.615 0.330 -1.000 30.70797 1.53540
1 7.500 -0.100 0.100 0.641 0.330 -1.000 31.37510 1.56876
1 7.500 -0.100 0.100 0.668 0.330 -1.000 32.08543 1.60427
1 7.500 -0.100 0.100 0.694 0.330 -1.000 31.57378 1.57869
1 7.500 -0.100 0.100 0.720 0.330 -1.000 30.62052 1.53103
1 7.500 -0.100 0.100 0.746 0.330 -1.000 29.74291 1.48715
1 7.500 -0.100 0.100 0.772 0.330 -1.000 28.93348 1.44667
1 7.500 -0.100 0.100 0.798 0.330 -1.000 28.18575 1.40929
1 7.500 -0.100 0.100 0.825 0.330 -1.000 27.49406 1.37470
1 7.500 -0.100 0.100 0.851 0.330 -1.000 26.85347 1.34267
1 7.500 -0.100 0.100 0.877 0.330 -1.000 26.25964 1.31298
1 7.500 -0.100 0.100 0.903 0.330 -1.000 25.70874 1.28544
1 7.500 -0.100 0.100 0.929 0.330 -1.000 25.19739 1.25987
1 7.500 -0.100 0.100 0.956 0.330 -1.000 24.72261 1.23613
1 7.500 -0.100 0.100 0.982 0.330 -1.000 24.28172 1.21409
1 7.500 -0.100 0.100 1.008 0.330 -1.000 23.87235 1.19362
1 7.500 -0.100 0.100 1.034 0.330 -1.000 23.49239 1.17462
1 7.500 -0.100 0.100 1.060 0.330 -1.000 23.13994 1.15700
1 7.500 -0.100 0.100 1.086 0.330 -1.000 22.81332 1.14067
1 7.500 -0.100 0.100 0.039 0.361 -1.000 7.15939 0.35797
1 7.500 -0.100 0.100 0.065 0.361 -1.000 14.82854 0.74143
1 7.500 -0.100 0.100 0.092 0.361 -1.000 18.15223 0.90761
1 7.500 -0.100 0.100 0.118 0.361 -1.000 20.03973 1.00199
1 7.500 -0.100 0.100 0.144 0.361 -1.000 21.28468 1.06423
1 7.500 -0.100 0.100 0.170 0.361 -1.000 22.19255 1.10963
1 7.500 -0.100 0.100 0.196 0.361 -1.000 22.90614 1.14531
1 7.500 -0.100 0.100 0.223 0.361 -1.000 23.50129 1.17506
1 7.500 -0.100 0.100 0.249 0.361 -1.000 24.02219 1.20111
